Record_ID,Date,Year,Month,State,District,Wave,Variant,Population,Daily_Tests,Daily_Confirmed_Cases,Daily_Recoveries,Daily_Deaths,Active_Cases,Vaccination_Dose1,Vaccination_Dose2,Vaccination_Booster,Hospital_Beds_Occupied,ICU_Occupancy_Rate,Stringency_Index
REC000201,2020-03-16,2020,March,Odisha,Bhubaneswar,Wave 1,Original,3693499,887,47,25,7,483,0,0,0,73,12.66,64.3
REC000202,2020-03-16,2020,March,Odisha,Cuttack,Wave 1,Original,1605665,418,21,11,2,194,0,0,0,29,11.41,70.6
REC000203,2020-03-16,2020,March,Odisha,Puri,Wave 1,Original,1898820,452,23,13,3,226,0,0,0,34,9.97,59.3
REC000204,2020-03-16,2020,March,Punjab,Mohali,Wave 1,Original,630604,172,8,4,1,78,0,0,0,11,12.83,66.7
REC000205,2020-03-16,2020,March,Rajasthan,Udaipur,Wave 1,Original,1767818,471,26,14,2,228,0,0,0,34,10.6,71.1
REC000206,2020-03-16,2020,March,Tamil Nadu,Coimbatore,Wave 1,Original,1558957,462,20,11,2,194,0,0,0,29,10.83,69.9
REC000207,2020-03-16,2020,March,Tamil Nadu,Salem,Wave 1,Original,1381772,359,16,10,2,166,0,0,0,25,11.81,59.9
REC000208,2020-03-16,2020,March,Telangana,Khammam,Wave 1,Original,2016557,615,27,16,3,255,0,0,0,38,12.49,60.2
REC000209,2020-03-16,2020,March,West Bengal,Asansol,Wave 1,Original,677721,195,10,4,1,79,0,0,0,12,12.8,65.4
REC000210,2020-03-16,2020,March,West Bengal,Siliguri,Wave 1,Original,1738076,420,21,14,2,209,0,0,0,31,11.28,66.5
REC000211,2020-03-17,2020,March,Bihar,Gaya,Wave 1,Original,633858,191,10,6,1,79,0,0,0,12,11.43,67.0
REC000212,2020-03-17,2020,March,Bihar,Purnia,Wave 1,Original,808436,220,11,8,2,108,0,0,0,16,10.3,69.1
REC000213,2020-03-17,2020,March,Delhi,East Delhi,Wave 1,Original,569519,143,6,5,1,67,0,0,0,10,9.62,68.5
REC000214,2020-03-17,2020,March,Gujarat,Rajkot,Wave 1,Original,1536995,435,22,11,2,195,0,0,0,29,12.23,63.0
REC000215,2020-03-17,2020,March,Gujarat,Vadodara,Wave 1,Original,898167,228,10,7,2,113,0,0,0,17,11.76,60.8
REC000216,2020-03-17,2020,March,Karnataka,Tumakuru,Wave 1,Original,2068176,651,29,12,3,255,0,0,0,38,11.99,71.8
REC000217,2020-03-17,2020,March,Madhya Pradesh,Ujjain,Wave 1,Original,1139530,311,14,7,2,139,0,0,0,21,9.53,66.0
REC000218,2020-03-17,2020,March,Punjab,Amritsar,Wave 1,Original,1770051,476,23,15,2,229,0,0,0,34,9.68,66.6
REC000219,2020-03-17,2020,March,Punjab,Jalandhar,Wave 1,Original,1691459,429,23,11,2,224,0,0,0,34,10.14,64.8
REC000220,2020-03-17,2020,March,Telangana,Nizamabad,Wave 1,Original,1915045,511,24,14,3,260,0,0,0,39,12.8,67.8
REC000221,2020-03-18,2020,March,Delhi,Central Delhi,Wave 1,Original,2156120,680,31,21,3,283,0,0,0,43,10.65,66.5
REC000222,2020-03-18,2020,March,Gujarat,Surat,Wave 1,Original,11448680,3124,147,77,22,1564,0,0,0,238,12.61,67.4
REC000223,2020-03-18,2020,March,Haryana,Hisar,Wave 1,Original,1245200,320,18,9,2,169,0,0,0,25,10.41,66.8
REC000224,2020-03-18,2020,March,Haryana,Panipat,Wave 1,Original,537417,130,5,5,1,65,0,0,0,9,11.6,66.9
REC000225,2020-03-18,2020,March,Kerala,Kannur,Wave 1,Original,514871,147,7,4,1,62,0,0,0,9,10.38,63.9
REC000226,2020-03-18,2020,March,Maharashtra,Thane,Wave 1,Original,1179427,330,14,8,2,158,0,0,0,24,12.66,64.8
REC000227,2020-03-18,2020,March,Odisha,Bhubaneswar,Wave 1,Original,3693499,947,44,26,6,512,0,0,0,77,12.71,64.4
REC000228,2020-03-18,2020,March,Odisha,Rourkela,Wave 1,Original,2092550,524,23,16,4,271,0,0,0,41,12.56,66.3
REC000229,2020-03-18,2020,March,Tamil Nadu,Coimbatore,Wave 1,Original,1558957,406,22,12,3,206,0,0,0,31,10.19,68.3
REC000230,2020-03-18,2020,March,Tamil Nadu,Salem,Wave 1,Original,1381772,374,17,11,2,176,0,0,0,26,10.31,68.8
REC000231,2020-03-18,2020,March,Telangana,Karimnagar,Wave 1,Original,1097461,297,13,9,2,138,0,0,0,21,12.81,68.6
REC000232,2020-03-18,2020,March,West Bengal,Bardhaman,Wave 1,Original,1629488,489,22,11,3,225,0,0,0,34,9.96,65.9
REC000233,2020-03-19,2020,March,Assam,Nagaon,Wave 1,Original,1898067,529,24,16,3,264,0,0,0,40,12.29,65.3
REC000234,2020-03-19,2020,March,Assam,Silchar,Wave 1,Original,575007,179,9,6,1,80,0,0,0,12,10.9,61.3
REC000235,2020-03-19,2020,March,Gujarat,Rajkot,Wave 1,Original,1536995,388,21,12,3,206,0,0,0,31,9.91,65.3
REC000236,2020-03-19,2020,March,Gujarat,Surat,Wave 1,Original,11448680,3522,162,113,18,1595,0,0,0,243,12.68,71.6
REC000237,2020-03-19,2020,March,Haryana,Hisar,Wave 1,Original,1245200,346,16,10,2,173,0,0,0,26,9.6,60.6
REC000238,2020-03-19,2020,March,Kerala,Kozhikode,Wave 1,Original,565844,146,7,5,1,70,0,0,0,10,11.26,61.5
REC000239,2020-03-19,2020,March,Madhya Pradesh,Indore,Wave 1,Original,1740571,416,21,15,3,228,0,0,0,34,12.88,61.9
REC000240,2020-03-19,2020,March,Maharashtra,Nashik,Wave 1,Original,1189981,285,16,9,2,160,0,0,0,24,10.45,67.8
REC000241,2020-03-19,2020,March,Odisha,Rourkela,Wave 1,Original,2092550,567,26,17,3,277,0,0,0,42,10.87,67.3
REC000242,2020-03-19,2020,March,Punjab,Jalandhar,Wave 1,Original,1691459,446,25,15,3,239,0,0,0,36,10.89,64.4
REC000243,2020-03-19,2020,March,Uttar Pradesh,Meerut,Wave 1,Original,1202237,288,13,10,2,150,0,0,0,22,10.36,66.1
REC000244,2020-03-19,2020,March,Uttar Pradesh,Prayagraj,Wave 1,Original,2007618,641,29,19,4,297,0,0,0,45,12.5,65.1
REC000245,2020-03-20,2020,March,Bihar,Gaya,Wave 1,Original,633858,166,8,6,1,84,0,0,0,12,11.34,66.0
REC000246,2020-03-20,2020,March,Bihar,Purnia,Wave 1,Original,808436,238,13,6,1,116,0,0,0,17,10.74,67.4
REC000247,2020-03-20,2020,March,Delhi,Central Delhi,Wave 1,Original,2156120,661,32,19,3,298,0,0,0,45,10.42,64.0
REC000248,2020-03-20,2020,March,Delhi,East Delhi,Wave 1,Original,569519,150,7,4,1,71,0,0,0,10,11.08,62.6
REC000249,2020-03-20,2020,March,Delhi,South Delhi,Wave 1,Original,762645,191,10,7,2,103,0,0,0,15,10.03,64.4
REC000250,2020-03-20,2020,March,Gujarat,Ahmedabad,Wave 1,Original,11724621,3712,163,94,19,1592,0,0,0,242,11.23,69.7
REC000251,2020-03-20,2020,March,Karnataka,Belagavi,Wave 1,Original,1300633,318,16,12,2,180,0,0,0,27,10.64,65.6
REC000252,2020-03-20,2020,March,Madhya Pradesh,Sagar,Wave 1,Original,986485,309,13,9,2,137,0,0,0,20,12.82,62.7
REC000253,2020-03-20,2020,March,Odisha,Rourkela,Wave 1,Original,2092550,513,23,14,4,282,0,0,0,43,11.61,66.1
REC000254,2020-03-20,2020,March,Telangana,Karimnagar,Wave 1,Original,1097461,272,15,9,2,147,0,0,0,22,10.08,63.9
REC000255,2020-03-20,2020,March,Telangana,Ramagundam,Wave 1,Original,918990,261,11,8,2,130,0,0,0,19,12.32,70.2
REC000256,2020-03-21,2020,March,Assam,Guwahati,Wave 1,Original,3889292,1043,55,43,8,604,0,0,0,92,12.6,63.1
REC000257,2020-03-21,2020,March,Delhi,South Delhi,Wave 1,Original,762645,207,10,7,1,105,0,0,0,16,10.39,59.9
REC000258,2020-03-21,2020,March,Delhi,West Delhi,Wave 1,Original,1347662,409,22,12,3,201,0,0,0,30,11.79,63.3
REC000259,2020-03-21,2020,March,Haryana,Hisar,Wave 1,Original,1245200,374,20,11,2,186,0,0,0,28,10.77,63.2
REC000260,2020-03-21,2020,March,Haryana,Karnal,Wave 1,Original,741048,234,10,6,1,103,0,0,0,15,10.63,67.4
REC000261,2020-03-21,2020,March,Kerala,Kochi,Wave 1,Original,809029,222,11,9,2,114,0,0,0,17,9.88,68.7
REC000262,2020-03-21,2020,March,Kerala,Kollam,Wave 1,Original,1998201,621,33,22,4,307,0,0,0,46,10.18,67.6
REC000263,2020-03-21,2020,March,Madhya Pradesh,Jabalpur,Wave 1,Original,1059956,269,14,10,2,142,0,0,0,21,12.28,67.8
REC000264,2020-03-21,2020,March,Madhya Pradesh,Sagar,Wave 1,Original,986485,273,12,8,2,139,0,0,0,21,10.35,69.9
REC000265,2020-03-21,2020,March,Maharashtra,Pune,Wave 1,Original,10965604,3046,159,100,20,1636,0,0,0,249,10.56,63.0
REC000266,2020-03-21,2020,March,Odisha,Cuttack,Wave 1,Original,1605665,484,24,13,3,219,0,0,0,33,11.57,64.2
REC000267,2020-03-21,2020,March,Rajasthan,Jodhpur,Wave 1,Original,1801090,456,22,14,3,263,0,0,0,40,11.96,61.6
REC000268,2020-03-21,2020,March,Telangana,Karimnagar,Wave 1,Original,1097461,346,19,11,2,153,0,0,0,23,12.1,60.9
REC000269,2020-03-22,2020,March,Assam,Tezpur,Wave 1,Original,1782119,508,23,18,4,266,0,0,0,40,9.82,62.1
REC000270,2020-03-22,2020,March,Karnataka,Belagavi,Wave 1,Original,1300633,393,20,12,2,185,0,0,0,28,11.25,65.2
REC000271,2020-03-22,2020,March,Karnataka,Tumakuru,Wave 1,Original,2068176,625,29,20,4,285,0,0,0,43,9.75,64.9
REC000272,2020-03-22,2020,March,Madhya Pradesh,Bhopal,Wave 1,Original,4767583,1276,69,38,11,753,0,0,0,115,9.71,64.6
REC000273,2020-03-22,2020,March,Madhya Pradesh,Gwalior,Wave 1,Original,2141517,661,29,21,3,316,0,0,0,48,10.23,64.0
REC000274,2020-03-22,2020,March,Odisha,Berhampur,Wave 1,Original,1186873,351,19,10,2,173,0,0,0,26,10.08,63.5
REC000275,2020-03-22,2020,March,Punjab,Patiala,Wave 1,Original,1814915,574,25,18,3,256,0,0,0,39,9.86,60.4
REC000276,2020-03-22,2020,March,Tamil Nadu,Trichy,Wave 1,Original,1880970,584,25,15,3,288,0,0,0,44,11.81,63.1
REC000277,2020-03-22,2020,March,Uttar Pradesh,Prayagraj,Wave 1,Original,2007618,530,26,17,4,313,0,0,0,47,12.0,67.8
REC000278,2020-03-23,2020,March,Assam,Tezpur,Wave 1,Original,1782119,490,26,16,3,273,0,0,0,41,10.41,68.0
REC000279,2020-03-23,2020,March,Gujarat,Bhavnagar,Wave 1,Original,697412,216,12,5,1,108,0,0,0,16,9.74,69.7
REC000280,2020-03-23,2020,March,Gujarat,Surat,Wave 1,Original,11448680,3145,154,124,18,1686,0,0,0,257,10.84,63.9
REC000281,2020-03-23,2020,March,Kerala,Kozhikode,Wave 1,Original,565844,146,8,5,1,80,0,0,0,12,10.91,65.2
REC000282,2020-03-23,2020,March,Madhya Pradesh,Gwalior,Wave 1,Original,2141517,662,35,17,4,330,0,0,0,50,11.95,66.6
REC000283,2020-03-23,2020,March,Madhya Pradesh,Indore,Wave 1,Original,1740571,526,30,17,3,251,0,0,0,38,11.14,64.3
REC000284,2020-03-23,2020,March,Madhya Pradesh,Jabalpur,Wave 1,Original,1059956,272,13,8,2,145,0,0,0,22,10.55,71.6
REC000285,2020-03-23,2020,March,Odisha,Rourkela,Wave 1,Original,2092550,648,28,15,4,308,0,0,0,47,11.82,68.6
REC000286,2020-03-23,2020,March,Punjab,Ludhiana,Wave 1,Original,4207257,1296,71,41,6,619,0,0,0,94,11.24,66.0
REC000287,2020-03-23,2020,March,Rajasthan,Ajmer,Wave 1,Original,1055030,340,16,10,2,148,0,0,0,22,12.69,65.6
REC000288,2020-03-23,2020,March,Tamil Nadu,Chennai,Wave 1,Original,11034107,3084,133,107,21,1617,0,0,0,247,10.08,61.3
REC000289,2020-03-23,2020,March,Telangana,Nizamabad,Wave 1,Original,1915045,474,25,21,4,276,0,0,0,42,12.5,63.3
REC000290,2020-03-23,2020,March,Uttar Pradesh,Prayagraj,Wave 1,Original,2007618,610,28,20,5,316,0,0,0,48,12.32,66.0
REC000291,2020-03-23,2020,March,West Bengal,Durgapur,Wave 1,Original,1383825,338,18,15,2,202,0,0,0,30,12.38,63.7
REC000292,2020-03-23,2020,March,West Bengal,Siliguri,Wave 1,Original,1738076,480,22,16,3,248,0,0,0,37,11.7,65.8
REC000293,2020-03-24,2020,March,Assam,Nagaon,Wave 1,Original,1898067,518,27,21,4,293,0,0,0,44,11.72,70.5
REC000294,2020-03-24,2020,March,Gujarat,Rajkot,Wave 1,Original,1536995,416,21,16,4,238,0,0,0,36,9.94,66.8
REC000295,2020-03-24,2020,March,Gujarat,Surat,Wave 1,Original,11448680,3473,185,114,20,1737,0,0,0,266,10.25,69.5
REC000296,2020-03-24,2020,March,Haryana,Panipat,Wave 1,Original,537417,141,7,4,1,75,0,0,0,11,12.31,64.8
REC000297,2020-03-24,2020,March,Karnataka,Hubballi,Wave 1,Original,728589,181,8,6,1,108,0,0,0,16,10.05,65.9
REC000298,2020-03-24,2020,March,Madhya Pradesh,Sagar,Wave 1,Original,986485,271,14,9,2,146,0,0,0,22,11.29,65.1
REC000299,2020-03-24,2020,March,Odisha,Berhampur,Wave 1,Original,1186873,316,16,11,2,178,0,0,0,27,10.43,66.8
REC000300,2020-03-24,2020,March,Odisha,Rourkela,Wave 1,Original,2092550,546,29,17,4,316,0,0,0,48,12.43,60.3
REC000301,2020-03-24,2020,March,Rajasthan,Udaipur,Wave 1,Original,1767818,448,22,20,3,286,0,0,0,43,12.31,62.8
REC000302,2020-03-25,2020,March,Karnataka,Belagavi,Wave 1,Original,1300633,366,16,10,2,195,0,0,0,29,10.77,66.6
REC000303,2020-03-25,2020,March,Karnataka,Hubballi,Wave 1,Original,728589,228,11,6,2,111,0,0,0,17,12.04,64.8
REC000304,2020-03-25,2020,March,Kerala,Kollam,Wave 1,Original,1998201,644,35,19,4,344,0,0,0,52,9.79,63.2
REC000305,2020-03-25,2020,March,Punjab,Ludhiana,Wave 1,Original,4207257,1132,64,40,7,656,0,0,0,100,11.61,62.7
REC000306,2020-03-25,2020,March,Rajasthan,Bikaner,Wave 1,Original,1240097,331,17,11,2,194,0,0,0,29,11.54,66.8
REC000307,2020-03-25,2020,March,Rajasthan,Kota,Wave 1,Original,750349,228,10,6,2,111,0,0,0,17,10.99,65.6
REC000308,2020-03-25,2020,March,Tamil Nadu,Madurai,Wave 1,Original,1124345,293,16,9,2,170,0,0,0,26,11.38,64.6
REC000309,2020-03-25,2020,March,Tamil Nadu,Tirunelveli,Wave 1,Original,1198145,384,20,11,2,186,0,0,0,28,12.5,69.1
REC000310,2020-03-25,2020,March,Uttar Pradesh,Varanasi,Wave 1,Original,522256,137,7,5,1,75,0,0,0,11,11.17,58.9
REC000311,2020-03-26,2020,March,Haryana,Karnal,Wave 1,Original,741048,224,9,7,2,114,0,0,0,17,10.2,66.4
REC000312,2020-03-26,2020,March,Haryana,Rohtak,Wave 1,Original,1832223,498,26,15,4,277,0,0,0,42,11.91,60.1
REC000313,2020-03-26,2020,March,Kerala,Thiruvananthapuram,Wave 1,Original,3351378,1064,57,29,6,538,0,0,0,82,9.93,66.1
REC000314,2020-03-26,2020,March,Madhya Pradesh,Indore,Wave 1,Original,1740571,462,24,16,3,274,0,0,0,42,10.47,66.6
REC000315,2020-03-26,2020,March,Odisha,Bhubaneswar,Wave 1,Original,3693499,1057,50,36,9,607,0,0,0,93,11.67,62.6
REC000316,2020-03-26,2020,March,Punjab,Jalandhar,Wave 1,Original,1691459,455,21,18,4,263,0,0,0,40,10.29,61.3
REC000317,2020-03-26,2020,March,Rajasthan,Ajmer,Wave 1,Original,1055030,286,14,9,2,158,0,0,0,24,10.49,70.4
REC000318,2020-03-26,2020,March,Rajasthan,Bikaner,Wave 1,Original,1240097,386,18,14,3,195,0,0,0,29,11.02,68.8
REC000319,2020-03-26,2020,March,Rajasthan,Jaipur,Wave 1,Original,4033757,1217,63,41,9,670,0,0,0,102,12.85,69.6
REC000320,2020-03-26,2020,March,Tamil Nadu,Tirunelveli,Wave 1,Original,1198145,310,13,13,2,184,0,0,0,28,9.76,68.8
REC000321,2020-03-26,2020,March,West Bengal,Howrah,Wave 1,Original,478846,118,5,3,1,65,0,0,0,9,12.97,62.2
REC000322,2020-03-27,2020,March,Assam,Jorhat,Wave 1,Original,962259,297,13,10,2,151,0,0,0,23,9.85,61.5
REC000323,2020-03-27,2020,March,Delhi,South Delhi,Wave 1,Original,762645,225,11,6,1,115,0,0,0,17,11.84,65.1
REC000324,2020-03-27,2020,March,Karnataka,Mysuru,Wave 1,Original,1210694,375,16,10,3,186,0,0,0,28,12.14,63.3
REC000325,2020-03-27,2020,March,Kerala,Kozhikode,Wave 1,Original,565844,147,6,5,1,82,0,0,0,12,11.01,66.8
REC000326,2020-03-27,2020,March,Kerala,Thrissur,Wave 1,Original,1398252,358,15,14,3,216,0,0,0,33,12.77,67.3
REC000327,2020-03-27,2020,March,Tamil Nadu,Salem,Wave 1,Original,1381772,351,18,14,3,213,0,0,0,32,10.78,60.6
REC000328,2020-03-27,2020,March,West Bengal,Asansol,Wave 1,Original,677721,212,11,7,1,111,0,0,0,17,10.21,63.7
REC000329,2020-03-28,2020,March,Bihar,Bhagalpur,Wave 1,Original,1635660,517,24,17,4,265,0,0,0,40,11.7,68.3
REC000330,2020-03-28,2020,March,Gujarat,Bhavnagar,Wave 1,Original,697412,223,11,6,1,114,0,0,0,17,12.23,60.7
REC000331,2020-03-28,2020,March,Haryana,Gurugram,Wave 1,Original,4716607,1182,67,43,9,767,0,0,0,118,12.38,66.1
REC000332,2020-03-28,2020,March,Karnataka,Belagavi,Wave 1,Original,1300633,368,18,15,3,202,0,0,0,31,10.56,64.4
REC000333,2020-03-28,2020,March,Kerala,Kochi,Wave 1,Original,809029,224,11,9,2,126,0,0,0,19,11.29,69.2
REC000334,2020-03-28,2020,March,Madhya Pradesh,Sagar,Wave 1,Original,986485,277,14,11,2,159,0,0,0,24,10.15,66.2
REC000335,2020-03-28,2020,March,Odisha,Berhampur,Wave 1,Original,1186873,320,13,12,2,183,0,0,0,28,12.12,70.3
REC000336,2020-03-28,2020,March,Odisha,Rourkela,Wave 1,Original,2092550,666,35,18,4,358,0,0,0,55,11.13,66.4
REC000337,2020-03-28,2020,March,Rajasthan,Jaipur,Wave 1,Original,4033757,1104,48,35,8,688,0,0,0,105,12.04,64.1
REC000338,2020-03-28,2020,March,Rajasthan,Udaipur,Wave 1,Original,1767818,496,27,20,4,299,0,0,0,46,11.58,66.1
REC000339,2020-03-28,2020,March,Tamil Nadu,Chennai,Wave 1,Original,11034107,3073,177,97,24,1790,0,0,0,275,9.7,62.6
REC000340,2020-03-28,2020,March,Telangana,Hyderabad,Wave 1,Original,7916950,1958,111,66,15,1322,0,0,0,203,12.49,65.7
REC000341,2020-03-28,2020,March,Telangana,Karimnagar,Wave 1,Original,1097461,265,15,12,3,164,0,0,0,25,10.66,64.0
REC000342,2020-03-28,2020,March,West Bengal,Durgapur,Wave 1,Original,1383825,337,18,15,3,222,0,0,0,34,12.19,67.1
REC000343,2020-03-29,2020,March,Assam,Jorhat,Wave 1,Original,962259,292,17,9,2,158,0,0,0,24,9.92,66.6
REC000344,2020-03-29,2020,March,Delhi,South Delhi,Wave 1,Original,762645,231,10,7,2,119,0,0,0,18,9.75,65.9
REC000345,2020-03-29,2020,March,Delhi,West Delhi,Wave 1,Original,1347662,408,19,16,3,223,0,0,0,34,9.83,64.4
REC000346,2020-03-29,2020,March,Haryana,Rohtak,Wave 1,Original,1832223,457,24,21,3,287,0,0,0,44,12.89,64.5
REC000347,2020-03-29,2020,March,Kerala,Kozhikode,Wave 1,Original,565844,167,7,5,1,84,0,0,0,12,12.65,66.4
REC000348,2020-03-29,2020,March,Madhya Pradesh,Bhopal,Wave 1,Original,4767583,1487,80,49,12,807,0,0,0,124,12.28,63.4
REC000349,2020-03-29,2020,March,Odisha,Berhampur,Wave 1,Original,1186873,386,19,14,2,186,0,0,0,28,12.07,65.8
REC000350,2020-03-29,2020,March,Odisha,Bhubaneswar,Wave 1,Original,3693499,1097,55,32,10,624,0,0,0,96,12.24,66.5
REC000351,2020-03-29,2020,March,Odisha,Sambalpur,Wave 1,Original,689238,199,11,7,2,110,0,0,0,16,9.8,61.2
REC000352,2020-03-29,2020,March,Punjab,Amritsar,Wave 1,Original,1770051,572,28,16,4,291,0,0,0,44,10.92,67.7
REC000353,2020-03-29,2020,March,Punjab,Jalandhar,Wave 1,Original,1691459,425,22,14,3,269,0,0,0,41,12.31,63.7
REC000354,2020-03-29,2020,March,Punjab,Ludhiana,Wave 1,Original,4207257,1214,65,40,8,694,0,0,0,106,11.78,61.6
REC000355,2020-03-29,2020,March,Tamil Nadu,Madurai,Wave 1,Original,1124345,307,17,12,2,184,0,0,0,28,9.91,65.6
REC000356,2020-03-29,2020,March,West Bengal,Howrah,Wave 1,Original,478846,132,6,4,1,68,0,0,0,10,12.93,67.6
REC000357,2020-03-30,2020,March,Assam,Jorhat,Wave 1,Original,962259,252,13,11,2,158,0,0,0,24,11.9,68.6
REC000358,2020-03-30,2020,March,Delhi,Central Delhi,Wave 1,Original,2156120,666,36,19,4,359,0,0,0,55,9.81,64.4
REC000359,2020-03-30,2020,March,Delhi,East Delhi,Wave 1,Original,569519,142,6,6,1,88,0,0,0,13,11.11,68.9
REC000360,2020-03-30,2020,March,Gujarat,Jamnagar,Wave 1,Original,1764557,536,23,21,4,283,0,0,0,43,12.98,69.0
REC000361,2020-03-30,2020,March,Haryana,Faridabad,Wave 1,Original,1066827,259,12,13,2,174,0,0,0,26,12.6,60.0
REC000362,2020-03-30,2020,March,Haryana,Hisar,Wave 1,Original,1245200,306,13,11,3,201,0,0,0,31,11.73,67.4
REC000363,2020-03-30,2020,March,Karnataka,Belagavi,Wave 1,Original,1300633,361,19,15,2,206,0,0,0,31,11.99,61.2
REC000364,2020-03-30,2020,March,Karnataka,Tumakuru,Wave 1,Original,2068176,531,25,21,4,332,0,0,0,51,9.73,56.7
REC000365,2020-03-30,2020,March,Maharashtra,Nashik,Wave 1,Original,1189981,353,15,10,2,188,0,0,0,29,10.56,65.0
REC000366,2020-03-30,2020,March,Punjab,Patiala,Wave 1,Original,1814915,452,26,18,4,289,0,0,0,44,9.98,67.5
REC000367,2020-03-30,2020,March,Tamil Nadu,Salem,Wave 1,Original,1381772,352,20,12,3,225,0,0,0,34,10.25,63.6
REC000368,2020-03-30,2020,March,Uttar Pradesh,Lucknow,Wave 1,Original,4101568,1213,69,37,8,721,0,0,0,111,12.64,68.9
REC000369,2020-03-30,2020,March,West Bengal,Siliguri,Wave 1,Original,1738076,443,22,15,4,286,0,0,0,44,10.52,63.7
REC000370,2020-03-31,2020,March,Assam,Tezpur,Wave 1,Original,1782119,470,20,21,4,286,0,0,0,44,10.73,69.6
REC000371,2020-03-31,2020,March,Bihar,Darbhanga,Wave 1,Original,994353,259,13,11,2,164,0,0,0,25,12.12,68.2
REC000372,2020-03-31,2020,March,Delhi,South Delhi,Wave 1,Original,762645,227,12,9,2,121,0,0,0,18,11.81,68.9
REC000373,2020-03-31,2020,March,Haryana,Hisar,Wave 1,Original,1245200,327,14,12,3,200,0,0,0,30,9.82,66.3
REC000374,2020-03-31,2020,March,Haryana,Panipat,Wave 1,Original,537417,153,8,5,1,83,0,0,0,12,12.92,65.7
REC000375,2020-03-31,2020,March,Karnataka,Mysuru,Wave 1,Original,1210694,324,14,11,3,191,0,0,0,29,11.9,60.7
REC000376,2020-03-31,2020,March,Madhya Pradesh,Sagar,Wave 1,Original,986485,315,15,11,2,166,0,0,0,25,11.0,63.7
REC000377,2020-03-31,2020,March,Maharashtra,Nagpur,Wave 1,Original,1578228,392,19,20,3,255,0,0,0,39,12.83,63.5
REC000378,2020-03-31,2020,March,Odisha,Berhampur,Wave 1,Original,1186873,345,18,10,2,192,0,0,0,29,11.77,64.1
REC000379,2020-03-31,2020,March,Odisha,Sambalpur,Wave 1,Original,689238,192,9,6,2,112,0,0,0,17,13.12,63.0
REC000380,2020-03-31,2020,March,Rajasthan,Jodhpur,Wave 1,Original,1801090,452,24,17,4,306,0,0,0,47,11.62,68.6
REC000381,2020-03-31,2020,March,Tamil Nadu,Coimbatore,Wave 1,Original,1558957,506,23,18,3,242,0,0,0,37,12.58,68.4
REC000382,2020-03-31,2020,March,Tamil Nadu,Madurai,Wave 1,Original,1124345,318,14,11,2,192,0,0,0,29,12.9,60.5
REC000383,2020-03-31,2020,March,Uttar Pradesh,Prayagraj,Wave 1,Original,2007618,516,28,22,4,335,0,0,0,51,11.47,67.5
REC000384,2020-04-01,2020,April,Assam,Nagaon,Wave 1,Original,1898067,605,32,19,4,327,0,0,0,50,10.11,64.3
REC000385,2020-04-01,2020,April,Delhi,West Delhi,Wave 1,Original,1347662,365,17,15,3,223,0,0,0,34,12.34,67.7
REC000386,2020-04-01,2020,April,Haryana,Karnal,Wave 1,Original,741048,218,10,8,2,121,0,0,0,18,10.12,67.8
REC000387,2020-04-01,2020,April,Haryana,Panipat,Wave 1,Original,537417,173,8,6,1,84,0,0,0,12,10.77,67.5
REC000388,2020-04-01,2020,April,Madhya Pradesh,Bhopal,Wave 1,Original,4767583,1392,62,56,13,816,0,0,0,126,11.74,68.2
REC000389,2020-04-01,2020,April,Madhya Pradesh,Gwalior,Wave 1,Original,2141517,612,32,26,4,364,0,0,0,56,9.84,53.5
REC000390,2020-04-01,2020,April,Maharashtra,Thane,Wave 1,Original,1179427,386,19,14,2,198,0,0,0,30,11.18,71.6
REC000391,2020-04-01,2020,April,Odisha,Sambalpur,Wave 1,Original,689238,198,10,7,1,114,0,0,0,17,10.67,68.9
REC000392,2020-04-01,2020,April,Punjab,Ludhiana,Wave 1,Original,4207257,1201,54,50,9,709,0,0,0,109,11.64,55.7
REC000393,2020-04-01,2020,April,Tamil Nadu,Tirunelveli,Wave 1,Original,1198145,364,19,10,2,203,0,0,0,31,10.61,64.0
REC000394,2020-04-01,2020,April,Telangana,Karimnagar,Wave 1,Original,1097461,281,14,13,2,174,0,0,0,26,12.66,64.9
REC000395,2020-04-01,2020,April,Uttar Pradesh,Kanpur,Wave 1,Original,1038146,301,17,12,3,170,0,0,0,26,12.23,63.1
REC000396,2020-04-02,2020,April,Delhi,South Delhi,Wave 1,Original,762645,189,8,9,2,117,0,0,0,18,10.63,62.2
REC000397,2020-04-02,2020,April,Gujarat,Bhavnagar,Wave 1,Original,697412,205,10,6,1,118,0,0,0,18,12.31,66.3
REC000398,2020-04-02,2020,April,Karnataka,Mangaluru,Wave 1,Original,1067436,297,14,10,2,179,0,0,0,27,10.62,67.9
REC000399,2020-04-02,2020,April,Madhya Pradesh,Bhopal,Wave 1,Original,4767583,1185,66,49,9,824,0,0,0,127,10.69,72.8
REC000400,2020-04-02,2020,April,Madhya Pradesh,Sagar,Wave 1,Original,986485,319,14,10,2,172,0,0,0,26,11.71,70.1
REC000401,2020-04-02,2020,April,Maharashtra,Nashik,Wave 1,Original,1189981,303,17,13,2,201,0,0,0,31,11.99,63.0
REC000402,2020-04-02,2020,April,Punjab,Bathinda,Wave 1,Original,1323807,382,19,11,3,216,0,0,0,33,12.6,62.0
REC000403,2020-04-02,2020,April,Rajasthan,Jodhpur,Wave 1,Original,1801090,579,28,17,3,315,0,0,0,48,9.86,63.8
